"Student_ID","Job_Offers","Starting_Salary","Career_Satisfaction","Years_to_Promotion","Current_Job_Level","Work_Life_Balance","Entrepreneurship"
"S03050",5,25000,3,1,"Entry",1,"No"
"S03051",1,66000,5,2,"Entry",8,"No"
"S03052",0,72600,7,1,"Mid",9,"Yes"
"S03053",0,61000,7,1,"Senior",1,"No"
"S03054",0,62200,5,5,"Senior",5,"No"
"S03055",5,29900,8,1,"Entry",8,"No"
"S03056",3,46100,5,3,"Senior",2,"No"
"S03057",4,60900,10,5,"Mid",1,"No"
"S03058",5,35400,4,5,"Entry",5,"No"
"S03059",1,43900,6,2,"Entry",1,"Yes"
"S03060",2,25500,3,5,"Mid",6,"No"
"S03061",2,45500,4,2,"Mid",9,"Yes"
"S03062",0,47300,8,1,"Entry",8,"Yes"
"S03063",2,57500,10,4,"Mid",6,"No"
"S03064",4,25100,10,3,"Entry",4,"No"
"S03065",1,25000,3,3,"Mid",7,"Yes"
"S03066",2,68500,10,1,"Entry",6,"Yes"
"S03067",4,66100,3,4,"Entry",7,"No"
"S03068",4,40300,6,5,"Entry",2,"No"
"S03069",3,72900,8,4,"Mid",7,"Yes"
"S03070",3,52500,10,5,"Senior",10,"No"
"S03071",2,67100,2,5,"Entry",4,"No"
"S03072",4,45600,1,5,"Entry",5,"No"
"S03073",0,54700,10,4,"Entry",7,"Yes"
"S03074",3,44900,1,1,"Mid",10,"No"
"S03075",4,75100,7,5,"Entry",2,"No"
"S03076",3,47600,2,1,"Entry",1,"No"
"S03077",1,48700,9,5,"Mid",5,"No"
"S03078",4,25800,10,1,"Entry",10,"No"
"S03079",4,48200,4,1,"Mid",1,"Yes"
"S03080",5,76100,7,1,"Entry",6,"No"
"S03081",1,70300,5,2,"Mid",2,"No"
"S03082",5,47300,5,4,"Senior",2,"Yes"
"S03083",3,48600,7,5,"Entry",4,"No"
"S03084",1,31300,9,5,"Mid",10,"No"
"S03085",2,55200,4,2,"Entry",2,"No"
"S03086",0,54900,9,1,"Senior",9,"No"
"S03087",3,57900,9,1,"Entry",3,"No"
"S03088",4,26200,8,5,"Mid",8,"Yes"
"S03089",2,67400,1,3,"Entry",7,"Yes"
"S03090",3,46600,10,5,"Entry",7,"Yes"
"S03091",0,68400,9,5,"Mid",4,"No"
"S03092",4,53100,3,2,"Mid",4,"No"
"S03093",1,71400,8,1,"Mid",1,"No"
"S03094",0,59700,5,4,"Entry",8,"No"
"S03095",5,37400,6,5,"Mid",1,"No"
"S03096",3,62300,3,5,"Entry",4,"No"
"S03097",4,65300,7,4,"Mid",3,"No"
"S03098",3,53200,2,2,"Mid",1,"Yes"
"S03099",0,45800,3,3,"Entry",7,"No"
"S03100",4,63900,2,2,"Senior",7,"Yes"
"S03101",0,67300,9,5,"Senior",2,"No"
"S03102",3,30300,3,2,"Entry",10,"No"
"S03103",5,52000,8,4,"Entry",5,"No"
"S03104",4,47000,6,2,"Entry",8,"No"
"S03105",4,78400,1,5,"Mid",1,"No"
"S03106",4,39300,6,4,"Entry",9,"No"
"S03107",3,58300,8,4,"Mid",7,"No"
"S03108",2,60400,10,5,"Senior",7,"Yes"
"S03109",5,50900,3,5,"Entry",2,"No"
"S03110",3,70700,7,5,"Senior",8,"No"
"S03111",1,48600,6,3,"Senior",3,"No"
"S03112",2,31700,1,5,"Mid",10,"Yes"
"S03113",3,72000,2,2,"Entry",7,"No"
"S03114",1,43300,5,1,"Entry",3,"No"
"S03115",0,51400,7,3,"Entry",6,"No"
"S03116",1,47700,4,3,"Mid",1,"No"
"S03117",5,35800,6,1,"Mid",4,"No"
"S03118",4,36200,2,2,"Senior",9,"No"
"S03119",5,26900,5,3,"Senior",7,"No"
"S03120",2,57800,10,3,"Mid",7,"Yes"
"S03121",3,60800,3,5,"Senior",4,"No"
"S03122",5,53700,1,4,"Entry",10,"No"
"S03123",3,59100,6,3,"Entry",1,"No"
"S03124",4,48000,9,2,"Entry",1,"Yes"
"S03125",2,53000,10,4,"Entry",3,"No"
"S03126",2,49600,8,1,"Mid",7,"Yes"
"S03127",5,48900,4,3,"Entry",7,"No"
"S03128",4,33700,8,2,"Entry",5,"Yes"
"S03129",2,69800,5,1,"Senior",9,"No"
"S03130",4,45700,3,5,"Executive",2,"No"
"S03131",1,43100,4,5,"Entry",9,"No"
"S03132",5,41600,7,4,"Entry",9,"No"
"S03133",4,44200,5,1,"Entry",6,"No"
"S03134",3,44400,4,4,"Entry",4,"Yes"
"S03135",0,52900,3,1,"Mid",5,"No"
"S03136",1,25000,3,1,"Mid",6,"No"
"S03137",5,37100,10,5,"Entry",4,"Yes"
"S03138",5,72300,6,4,"Mid",9,"No"
"S03139",5,71300,8,5,"Entry",2,"No"
"S03140",3,46100,4,1,"Executive",8,"No"
"S03141",1,87400,1,5,"Entry",9,"Yes"
"S03142",3,60500,4,4,"Senior",4,"No"
"S03143",2,72100,5,4,"Entry",9,"No"
"S03144",4,51400,8,2,"Entry",2,"No"
"S03145",3,46200,7,5,"Entry",3,"No"
"S03146",3,64300,2,2,"Senior",10,"No"
"S03147",2,66800,9,1,"Mid",5,"No"
"S03148",0,45900,3,5,"Senior",4,"No"
"S03149",0,56600,9,3,"Entry",3,"No"
"S03150",4,25000,1,2,"Entry",4,"No"
"S03151",2,40200,9,4,"Entry",9,"No"
"S03152",1,71400,7,2,"Mid",9,"Yes"
"S03153",3,42000,2,5,"Senior",5,"Yes"
"S03154",4,49200,10,2,"Entry",7,"Yes"
"S03155",0,48100,7,4,"Entry",8,"No"
"S03156",1,33600,1,2,"Mid",2,"No"
"S03157",5,48700,3,2,"Entry",9,"Yes"
"S03158",2,46900,7,3,"Mid",9,"Yes"
"S03159",5,36300,3,1,"Entry",2,"No"
"S03160",3,47800,2,4,"Senior",6,"No"
"S03161",5,32300,5,1,"Senior",4,"No"
"S03162",5,49300,3,3,"Mid",1,"No"
"S03163",3,48900,9,5,"Entry",5,"No"
"S03164",0,79600,7,5,"Entry",3,"No"
"S03165",5,38000,1,3,"Entry",1,"No"
"S03166",0,62200,1,5,"Mid",2,"Yes"
"S03167",4,28300,6,5,"Entry",7,"No"
"S03168",5,86900,4,2,"Senior",1,"Yes"
"S03169",5,55900,1,2,"Senior",3,"No"
"S03170",3,53600,9,2,"Entry",1,"No"
"S03171",3,59200,2,3,"Mid",1,"No"
"S03172",5,51000,1,5,"Mid",8,"No"
"S03173",5,43800,3,1,"Entry",6,"No"
"S03174",3,35900,10,4,"Entry",4,"Yes"
"S03175",3,53000,1,5,"Entry",8,"Yes"
"S03176",1,68800,4,3,"Mid",7,"No"
"S03177",2,25000,4,2,"Entry",9,"No"
"S03178",1,83200,6,4,"Mid",1,"No"
"S03179",5,37100,3,4,"Senior",10,"No"
"S03180",2,54600,9,4,"Mid",5,"Yes"
"S03181",1,39100,6,1,"Executive",6,"Yes"
"S03182",4,49100,7,2,"Mid",6,"Yes"
"S03183",2,54900,6,2,"Entry",10,"No"
"S03184",3,47300,9,2,"Senior",7,"Yes"
"S03185",2,52700,2,2,"Entry",5,"No"
"S03186",3,51700,8,5,"Executive",5,"No"
"S03187",4,58400,5,4,"Entry",1,"No"
"S03188",5,57400,2,4,"Executive",10,"Yes"
"S03189",2,25000,7,4,"Entry",5,"No"
"S03190",0,45000,5,3,"Entry",10,"No"
"S03191",3,70100,8,2,"Entry",1,"Yes"
"S03192",2,62700,10,5,"Entry",10,"No"
"S03193",1,33300,6,5,"Mid",2,"No"
"S03194",2,44400,7,3,"Entry",1,"No"
"S03195",3,46600,1,3,"Mid",8,"No"
"S03196",0,46300,2,4,"Mid",8,"No"
"S03197",0,47600,9,4,"Mid",8,"No"
"S03198",1,42300,7,4,"Senior",10,"No"
"S03199",4,35500,7,4,"Entry",10,"Yes"
"S03200",0,81900,4,4,"Entry",1,"No"
"S03201",5,52700,4,2,"Entry",4,"No"
"S03202",4,46800,3,5,"Entry",1,"Yes"
"S03203",3,61300,10,2,"Entry",4,"Yes"
"S03204",2,26600,4,5,"Executive",7,"No"
"S03205",4,58200,10,1,"Entry",10,"No"
"S03206",5,28000,6,1,"Entry",7,"No"
"S03207",3,55400,3,1,"Senior",1,"No"
"S03208",3,37100,10,5,"Senior",10,"No"
"S03209",3,60500,8,3,"Executive",2,"No"
"S03210",5,89900,1,2,"Senior",6,"No"
"S03211",1,52300,6,3,"Mid",6,"No"
"S03212",5,27600,2,5,"Entry",1,"No"
"S03213",1,40200,1,4,"Mid",4,"Yes"
"S03214",4,55100,4,3,"Entry",9,"No"
"S03215",3,69000,6,5,"Entry",8,"No"
"S03216",4,33300,7,1,"Senior",4,"No"
"S03217",0,78100,1,4,"Entry",3,"No"
"S03218",4,59500,3,1,"Mid",8,"No"
"S03219",2,49800,6,3,"Mid",9,"No"
"S03220",3,63000,6,3,"Entry",1,"No"
"S03221",4,31000,10,2,"Entry",10,"No"
"S03222",1,36300,6,2,"Senior",8,"No"
"S03223",2,29400,7,5,"Senior",5,"Yes"
"S03224",4,83600,7,3,"Entry",3,"No"
"S03225",4,50200,10,1,"Entry",10,"No"
"S03226",4,52700,8,2,"Mid",5,"No"
"S03227",5,67000,2,1,"Mid",10,"No"
"S03228",5,28600,10,5,"Mid",4,"No"
"S03229",5,37800,1,1,"Mid",1,"No"
"S03230",1,55300,10,1,"Mid",8,"No"
"S03231",4,75300,7,4,"Senior",7,"No"
"S03232",5,63300,1,5,"Mid",4,"No"
"S03233",0,55300,2,2,"Entry",4,"No"
"S03234",0,53900,1,4,"Senior",5,"No"
"S03235",0,66900,1,3,"Entry",1,"Yes"
"S03236",4,35500,3,3,"Senior",4,"No"
"S03237",2,54500,4,2,"Senior",5,"No"
"S03238",1,57000,5,5,"Entry",8,"No"
"S03239",0,46000,5,3,"Mid",1,"No"
"S03240",0,48000,2,3,"Mid",4,"No"
"S03241",5,25800,3,3,"Executive",10,"No"
"S03242",2,41700,8,5,"Entry",10,"No"
"S03243",0,25000,2,3,"Entry",7,"No"
"S03244",1,60100,4,2,"Entry",5,"No"
"S03245",2,51900,7,2,"Entry",1,"Yes"
"S03246",3,48000,9,2,"Mid",7,"No"
"S03247",1,53900,3,4,"Entry",1,"Yes"
"S03248",1,54500,3,2,"Mid",2,"No"
"S03249",4,44800,7,1,"Entry",8,"No"
"S03250",3,29100,8,3,"Senior",9,"No"
"S03251",3,57500,4,2,"Entry",8,"No"
"S03252",2,35100,1,5,"Entry",8,"No"
"S03253",0,55300,5,5,"Entry",6,"No"
"S03254",3,69700,4,5,"Mid",7,"No"
"S03255",2,76600,8,4,"Senior",4,"No"
"S03256",3,55700,7,5,"Mid",5,"Yes"
"S03257",5,45400,2,4,"Entry",2,"No"
"S03258",1,42900,6,3,"Mid",10,"No"
"S03259",5,55100,4,1,"Entry",4,"No"
"S03260",3,25000,7,5,"Entry",7,"No"
"S03261",0,37900,9,5,"Entry",4,"No"
"S03262",2,38600,7,4,"Entry",6,"No"
"S03263",0,56200,2,4,"Entry",8,"Yes"
"S03264",4,49200,8,1,"Mid",5,"No"
"S03265",0,52300,6,2,"Senior",8,"No"
"S03266",0,48100,9,4,"Entry",4,"No"
"S03267",2,46700,7,1,"Entry",2,"Yes"
"S03268",5,54600,5,3,"Entry",9,"No"
"S03269",1,60500,8,5,"Entry",2,"No"
"S03270",5,66000,7,5,"Senior",7,"No"
"S03271",3,49600,1,1,"Executive",6,"No"
"S03272",3,65800,5,1,"Entry",2,"No"
"S03273",2,73900,7,5,"Entry",3,"No"
"S03274",2,40900,10,4,"Mid",7,"Yes"
"S03275",5,61900,7,2,"Entry",6,"No"
"S03276",1,41500,3,3,"Mid",6,"No"
"S03277",1,68400,5,2,"Senior",7,"No"
"S03278",4,52800,8,2,"Senior",5,"No"
"S03279",3,44100,9,2,"Mid",1,"No"
"S03280",3,36400,9,5,"Entry",5,"No"
"S03281",4,41400,10,2,"Entry",9,"No"
"S03282",2,47700,5,4,"Executive",2,"No"
"S03283",3,66900,2,4,"Entry",10,"No"
"S03284",0,45500,8,4,"Entry",3,"Yes"
"S03285",2,43200,7,1,"Entry",2,"No"
"S03286",2,76600,4,3,"Entry",5,"No"
"S03287",1,44000,5,4,"Entry",5,"Yes"
"S03288",5,32600,10,2,"Entry",5,"Yes"
"S03289",4,29500,10,1,"Senior",6,"Yes"
"S03290",5,38900,2,5,"Entry",3,"No"
"S03291",5,50000,9,4,"Mid",8,"No"
"S03292",2,50400,6,2,"Senior",3,"No"
"S03293",1,40700,9,2,"Executive",2,"No"
"S03294",0,26800,8,5,"Mid",9,"No"
"S03295",0,36700,1,1,"Entry",6,"No"
"S03296",3,30200,9,2,"Entry",7,"No"
"S03297",4,25000,9,3,"Mid",1,"No"
"S03298",4,25000,4,4,"Executive",3,"Yes"
"S03299",1,54400,1,1,"Entry",7,"No"
"S03300",3,45400,4,4,"Mid",8,"No"
"S03301",5,58800,6,4,"Entry",2,"No"
"S03302",4,39900,4,5,"Entry",5,"No"
"S03303",3,40900,9,3,"Mid",5,"No"
"S03304",1,37100,4,3,"Entry",9,"No"
"S03305",3,36600,10,5,"Mid",3,"No"
"S03306",2,38600,8,4,"Entry",5,"No"
"S03307",2,76000,2,3,"Entry",8,"No"
"S03308",2,48300,7,4,"Mid",3,"No"
"S03309",2,38100,8,1,"Entry",6,"No"
"S03310",0,64400,6,5,"Mid",9,"No"
"S03311",5,49600,10,5,"Mid",10,"Yes"
"S03312",0,66200,6,3,"Senior",4,"No"
"S03313",4,57500,8,1,"Entry",7,"No"
"S03314",0,52100,3,4,"Mid",8,"No"
"S03315",5,54500,2,3,"Entry",6,"No"
"S03316",3,55700,9,4,"Entry",1,"No"
"S03317",3,30900,8,1,"Entry",6,"No"
"S03318",0,51800,10,2,"Entry",4,"No"
"S03319",3,54200,5,3,"Entry",3,"Yes"
"S03320",5,56100,5,3,"Entry",3,"No"
"S03321",4,42700,6,5,"Senior",3,"No"
"S03322",1,68100,6,2,"Senior",1,"Yes"
"S03323",0,53400,2,3,"Entry",10,"Yes"
"S03324",2,43800,7,4,"Mid",10,"No"
"S03325",3,56100,3,1,"Entry",1,"No"
"S03326",3,65600,8,2,"Senior",2,"Yes"
"S03327",1,39100,9,5,"Mid",5,"No"
"S03328",4,37100,3,5,"Entry",7,"No"
"S03329",3,62300,6,4,"Mid",5,"Yes"
"S03330",2,64500,8,1,"Mid",3,"No"
"S03331",1,48400,6,5,"Mid",5,"No"
"S03332",3,47200,10,5,"Entry",6,"Yes"
"S03333",5,63300,3,1,"Mid",4,"No"
"S03334",5,38000,4,2,"Entry",4,"No"
"S03335",2,25000,9,3,"Entry",1,"No"
"S03336",5,51700,1,3,"Mid",7,"No"
"S03337",3,51700,4,1,"Mid",8,"No"
"S03338",2,64000,10,1,"Entry",4,"Yes"
"S03339",5,62000,1,1,"Entry",6,"No"
"S03340",1,75000,8,4,"Entry",6,"No"
"S03341",4,54000,7,4,"Entry",1,"No"
"S03342",0,83200,7,1,"Entry",10,"No"
"S03343",5,67600,2,4,"Mid",4,"Yes"
"S03344",0,51700,10,3,"Entry",6,"No"
"S03345",4,66000,6,1,"Entry",9,"No"
"S03346",3,36600,8,3,"Senior",4,"No"
"S03347",1,45800,8,3,"Mid",9,"No"
"S03348",2,47800,5,4,"Mid",4,"No"
"S03349",1,47200,8,5,"Entry",7,"Yes"
"S03350",4,62800,2,5,"Mid",7,"No"
"S03351",3,66500,4,2,"Entry",8,"No"
"S03352",3,61800,10,2,"Entry",7,"No"
"S03353",4,40600,2,5,"Entry",6,"No"
"S03354",1,60200,5,1,"Entry",3,"Yes"
"S03355",0,68200,3,5,"Entry",10,"No"
"S03356",1,60900,6,4,"Entry",7,"No"
"S03357",5,28800,7,5,"Mid",6,"No"
"S03358",3,35500,6,1,"Entry",10,"No"
"S03359",3,58400,2,1,"Entry",8,"No"
"S03360",5,67500,2,2,"Mid",4,"Yes"
"S03361",5,35300,4,2,"Entry",7,"Yes"
"S03362",4,49900,7,1,"Mid",7,"No"
"S03363",1,50700,8,3,"Entry",3,"Yes"
"S03364",0,34900,5,2,"Entry",8,"No"
"S03365",1,54200,10,4,"Mid",10,"No"
"S03366",5,55900,1,3,"Senior",2,"No"
"S03367",3,52600,9,4,"Mid",3,"No"
"S03368",1,65000,8,4,"Entry",1,"No"
"S03369",3,49400,1,1,"Mid",2,"No"
"S03370",3,60600,9,3,"Mid",1,"Yes"
"S03371",2,56400,5,2,"Senior",6,"No"
"S03372",0,59900,8,1,"Mid",5,"No"
"S03373",4,43000,10,5,"Executive",6,"No"
"S03374",5,58100,10,2,"Entry",3,"Yes"
"S03375",0,67500,2,5,"Entry",7,"No"
"S03376",1,64100,7,1,"Entry",4,"No"
"S03377",5,68500,9,4,"Mid",1,"Yes"
"S03378",5,52900,7,4,"Mid",3,"No"
"S03379",2,74000,9,3,"Entry",5,"No"
"S03380",3,45700,4,2,"Entry",7,"No"
"S03381",0,46200,5,5,"Mid",9,"No"
"S03382",3,76300,7,5,"Mid",5,"No"
"S03383",3,57000,1,3,"Entry",1,"No"
"S03384",2,63700,2,2,"Senior",5,"No"
"S03385",5,25000,2,4,"Entry",1,"Yes"
"S03386",5,55500,10,1,"Executive",7,"No"
"S03387",0,54200,9,3,"Entry",9,"No"
"S03388",2,58700,3,1,"Entry",6,"No"
"S03389",3,58400,9,1,"Entry",4,"No"
"S03390",0,45000,1,3,"Mid",6,"No"
"S03391",5,86800,3,5,"Entry",1,"Yes"
"S03392",3,38200,10,2,"Entry",4,"No"
"S03393",3,46500,2,5,"Executive",6,"Yes"
"S03394",0,64100,2,4,"Senior",2,"Yes"
"S03395",4,34900,1,2,"Entry",3,"Yes"
"S03396",2,49300,6,3,"Mid",4,"No"
"S03397",1,61800,5,3,"Entry",6,"No"
"S03398",5,43200,5,3,"Mid",3,"No"
"S03399",3,40000,9,1,"Entry",1,"Yes"
"S03400",5,56700,6,3,"Entry",6,"No"
"S03401",2,52700,9,4,"Mid",8,"No"
"S03402",2,40900,4,4,"Entry",8,"No"
"S03403",0,52400,7,3,"Entry",4,"No"
"S03404",0,50000,4,2,"Senior",6,"No"
"S03405",0,65000,1,4,"Mid",1,"No"
"S03406",2,35800,4,2,"Entry",6,"No"
"S03407",0,37700,2,2,"Entry",1,"No"
"S03408",1,46500,5,2,"Mid",4,"No"
"S03409",2,46200,2,3,"Senior",9,"No"
"S03410",0,64400,2,1,"Senior",6,"No"
"S03411",3,52500,4,3,"Mid",4,"No"
"S03412",2,60000,7,4,"Mid",10,"Yes"
"S03413",4,71700,3,4,"Mid",4,"No"
"S03414",4,38000,7,4,"Entry",4,"No"
"S03415",2,71800,9,4,"Senior",10,"Yes"
"S03416",2,50500,3,1,"Entry",7,"No"
"S03417",4,25000,4,2,"Mid",9,"No"
"S03418",3,53600,1,3,"Mid",6,"No"
"S03419",3,29300,7,4,"Entry",7,"No"
"S03420",3,30300,1,2,"Entry",4,"No"
"S03421",1,35100,3,3,"Mid",5,"No"
"S03422",5,49000,9,1,"Entry",9,"No"
"S03423",5,31300,5,5,"Entry",8,"No"
"S03424",1,69100,10,1,"Mid",10,"No"
"S03425",3,66800,10,5,"Senior",2,"Yes"
"S03426",4,89100,2,4,"Entry",8,"No"
"S03427",1,48800,9,2,"Mid",3,"No"
"S03428",0,42800,6,2,"Entry",2,"No"
"S03429",5,53300,9,3,"Mid",2,"No"
"S03430",1,63000,4,5,"Executive",4,"No"
"S03431",4,69400,6,5,"Entry",1,"No"
"S03432",4,41000,7,3,"Executive",5,"No"
"S03433",2,65100,6,2,"Senior",7,"No"
"S03434",4,65100,4,2,"Mid",2,"No"
"S03435",3,94400,8,3,"Mid",5,"No"
"S03436",4,71300,6,5,"Senior",4,"No"
"S03437",1,78200,2,4,"Senior",6,"Yes"
"S03438",1,79900,6,3,"Entry",1,"No"
"S03439",1,40100,1,2,"Senior",1,"No"
"S03440",4,38600,9,4,"Entry",2,"No"
"S03441",3,65000,10,4,"Senior",4,"Yes"
"S03442",5,44700,7,5,"Entry",1,"No"
"S03443",3,61800,8,3,"Mid",5,"No"
"S03444",2,49000,4,4,"Mid",6,"No"
"S03445",0,56200,8,1,"Entry",10,"No"
"S03446",3,55000,1,4,"Mid",4,"No"
"S03447",5,60900,4,4,"Senior",7,"Yes"
"S03448",5,32300,6,4,"Entry",5,"No"
"S03449",1,30800,10,3,"Entry",9,"No"
"S03450",2,48600,7,5,"Mid",9,"No"
"S03451",5,51800,3,5,"Mid",4,"No"
"S03452",3,75200,10,1,"Entry",10,"Yes"
"S03453",3,56500,10,1,"Mid",6,"No"
"S03454",0,53700,2,4,"Senior",2,"No"
"S03455",0,46300,9,4,"Entry",2,"No"
"S03456",0,57800,1,4,"Mid",3,"No"
"S03457",3,46600,10,1,"Mid",10,"No"
"S03458",5,32300,1,5,"Entry",2,"No"
"S03459",3,66100,10,1,"Executive",9,"No"
"S03460",1,42600,2,5,"Entry",4,"No"
"S03461",4,43600,5,1,"Mid",5,"No"
"S03462",0,28700,1,5,"Entry",2,"No"
"S03463",1,55700,6,1,"Entry",8,"No"
"S03464",1,75700,8,5,"Entry",8,"No"
"S03465",5,25000,10,3,"Entry",7,"No"
"S03466",2,25900,2,3,"Senior",7,"Yes"
"S03467",1,56100,5,2,"Entry",7,"No"
"S03468",0,54000,3,5,"Mid",8,"No"
"S03469",4,42900,2,5,"Senior",4,"No"
"S03470",1,41700,6,5,"Entry",6,"No"
"S03471",3,54400,1,2,"Senior",8,"No"
"S03472",3,25000,8,1,"Entry",8,"No"
"S03473",1,30400,6,3,"Entry",4,"No"
"S03474",0,34900,4,2,"Mid",1,"No"
"S03475",5,44100,5,3,"Senior",2,"No"
"S03476",5,44500,2,4,"Entry",4,"No"
"S03477",4,25000,8,2,"Mid",9,"No"
"S03478",4,30500,6,2,"Entry",3,"Yes"
"S03479",0,58600,6,3,"Mid",5,"Yes"
"S03480",3,57600,3,5,"Mid",1,"No"
"S03481",3,63000,1,4,"Mid",5,"No"
"S03482",5,57900,8,3,"Senior",1,"Yes"
"S03483",5,48400,7,2,"Senior",6,"No"
"S03484",2,35400,1,5,"Entry",1,"No"
"S03485",1,35200,8,4,"Entry",2,"Yes"
"S03486",5,37300,10,5,"Mid",9,"Yes"
"S03487",1,62300,2,3,"Senior",3,"Yes"
"S03488",5,57900,8,5,"Entry",9,"No"
"S03489",3,35500,5,2,"Entry",4,"No"
"S03490",1,55700,8,2,"Senior",5,"No"
"S03491",0,59400,6,1,"Entry",7,"Yes"
"S03492",4,57700,2,4,"Entry",4,"No"
"S03493",5,63400,7,3,"Entry",10,"No"
"S03494",2,50800,6,5,"Mid",10,"Yes"
"S03495",0,46000,4,2,"Entry",6,"No"
"S03496",0,51100,9,1,"Mid",9,"Yes"
"S03497",0,65200,4,3,"Entry",8,"No"
"S03498",1,61400,1,2,"Mid",1,"Yes"
"S03499",4,51400,3,3,"Entry",6,"Yes"
"S03500",2,67200,8,2,"Entry",9,"No"
"S03501",3,77900,3,3,"Mid",3,"No"
"S03502",0,88400,7,2,"Entry",3,"Yes"
"S03503",0,88200,1,5,"Mid",10,"No"
"S03504",0,98200,4,4,"Senior",5,"No"
"S03505",3,70200,4,2,"Entry",9,"No"
"S03506",5,25000,9,3,"Entry",3,"No"
"S03507",1,53200,1,2,"Entry",5,"No"
"S03508",1,28000,9,1,"Entry",5,"No"
"S03509",4,75100,10,5,"Mid",8,"No"
"S03510",1,45300,8,1,"Entry",2,"No"
"S03511",1,56700,10,3,"Entry",8,"No"
"S03512",2,47800,6,2,"Entry",1,"Yes"
"S03513",2,77000,4,2,"Mid",5,"Yes"
"S03514",1,32200,6,1,"Mid",3,"No"
"S03515",2,60600,6,4,"Entry",5,"No"
"S03516",5,34400,2,5,"Mid",9,"Yes"
"S03517",4,25000,7,2,"Mid",1,"No"
"S03518",1,52800,9,2,"Entry",6,"No"
"S03519",2,31600,8,3,"Mid",10,"No"
"S03520",3,27600,3,1,"Executive",6,"No"
"S03521",2,26500,8,3,"Mid",7,"Yes"
"S03522",2,44200,4,5,"Entry",10,"Yes"
"S03523",3,64000,10,2,"Entry",10,"No"
"S03524",4,28100,1,1,"Mid",5,"No"
"S03525",3,66200,3,1,"Entry",7,"Yes"
"S03526",4,41900,1,1,"Mid",2,"No"
"S03527",5,34000,5,5,"Mid",2,"No"
"S03528",3,68200,10,4,"Senior",10,"No"
"S03529",4,64500,9,4,"Entry",8,"No"
"S03530",4,62200,7,4,"Mid",6,"No"
"S03531",0,53500,3,3,"Entry",5,"Yes"
"S03532",0,33900,7,3,"Entry",3,"No"
"S03533",2,68600,8,5,"Entry",4,"No"
"S03534",3,50400,4,1,"Entry",8,"No"
"S03535",4,52000,3,4,"Entry",10,"No"
"S03536",0,55900,2,2,"Entry",7,"No"
"S03537",2,64900,8,4,"Mid",9,"No"
"S03538",2,25600,3,5,"Entry",3,"No"
"S03539",2,49400,7,4,"Entry",6,"No"
"S03540",0,43200,2,2,"Mid",7,"No"
"S03541",5,72300,5,2,"Mid",2,"No"
"S03542",1,76000,5,2,"Entry",4,"Yes"
"S03543",5,54400,9,5,"Senior",1,"No"
"S03544",5,30300,8,4,"Mid",4,"No"
"S03545",2,41100,8,5,"Entry",2,"No"
"S03546",1,25000,10,2,"Entry",7,"Yes"
"S03547",1,65200,2,4,"Mid",1,"No"
"S03548",1,41400,2,3,"Mid",6,"Yes"
"S03549",2,68200,10,5,"Senior",3,"No"
"S03550",4,41600,7,3,"Entry",8,"Yes"
"S03551",1,47000,4,3,"Mid",8,"No"
"S03552",0,44300,3,1,"Mid",7,"No"
"S03553",0,26100,3,2,"Mid",7,"Yes"
"S03554",1,25600,7,3,"Entry",1,"No"
"S03555",1,79600,1,5,"Entry",9,"No"
"S03556",1,38600,4,2,"Entry",3,"No"
"S03557",0,61200,6,2,"Executive",8,"No"
"S03558",3,89500,9,5,"Entry",2,"No"
"S03559",4,43800,1,4,"Entry",1,"No"
"S03560",3,56900,1,5,"Entry",1,"No"
"S03561",0,54300,2,4,"Senior",8,"No"
"S03562",0,55000,7,2,"Mid",9,"No"
"S03563",2,57300,7,5,"Entry",3,"No"
"S03564",3,32000,5,3,"Senior",7,"Yes"
"S03565",1,28300,4,5,"Senior",2,"No"
"S03566",5,49500,10,3,"Entry",8,"No"
"S03567",1,71000,6,3,"Entry",3,"No"
"S03568",0,63800,8,2,"Executive",10,"No"
"S03569",2,28800,7,4,"Mid",10,"No"
"S03570",3,58600,2,4,"Entry",5,"No"
"S03571",2,53800,2,3,"Entry",7,"No"
"S03572",4,52100,6,4,"Entry",9,"No"
"S03573",2,51800,1,5,"Mid",1,"No"
"S03574",4,54600,5,3,"Entry",5,"No"
"S03575",3,49500,1,3,"Entry",1,"No"
"S03576",1,41000,7,1,"Entry",2,"Yes"
"S03577",4,46600,3,5,"Entry",10,"No"
"S03578",1,25000,9,4,"Entry",4,"Yes"
"S03579",2,57800,5,4,"Senior",10,"No"
"S03580",2,57500,1,1,"Entry",3,"No"
"S03581",3,74900,10,5,"Mid",10,"No"
"S03582",1,59200,4,2,"Entry",5,"No"
"S03583",3,47100,8,2,"Mid",6,"No"
"S03584",4,57300,7,5,"Entry",1,"No"
"S03585",2,45200,6,4,"Entry",9,"Yes"
"S03586",2,39900,9,2,"Senior",10,"Yes"
"S03587",2,25000,4,2,"Entry",2,"No"
"S03588",5,55800,10,4,"Mid",8,"No"
"S03589",2,57500,1,5,"Senior",9,"Yes"
"S03590",2,69400,10,1,"Mid",1,"No"
"S03591",4,71700,6,5,"Executive",2,"Yes"
"S03592",4,55200,4,1,"Entry",3,"No"
"S03593",3,31300,1,5,"Senior",9,"No"
"S03594",0,32000,10,2,"Mid",3,"Yes"
"S03595",2,53300,3,3,"Entry",6,"No"
"S03596",2,63500,1,3,"Entry",9,"No"
